datetime,AVG_TMP
2021-12-12,39.11
2021-12-13,35.87
2021-12-14,33.98
2021-12-15,32.97
2021-12-16,37.22
2021-12-17,36.7
2021-12-18,38.42
2021-12-19,38.96
2021-12-20,42.63
2021-12-21,36.27
2021-12-22,40.56
2021-12-23,40.54
2021-12-24,35.67
2021-12-25,32.41
2021-12-26,31.96
2021-12-27,31.78
2021-12-28,31.44
2021-12-29,34.11
2021-12-30,34.15
2021-12-31,35.6
2022-01-01,32.01
2022-01-02,35.65
2022-01-03,46.2
2022-01-04,41.4
2022-01-05,45.15
2022-01-06,47.89
2022-01-07,43.96
2022-01-08,39.67
2022-01-09,38.99
2022-01-10,45.06
2022-01-11,43.9
2022-01-12,43.96
2022-01-13,41.72
2022-01-14,41.74
2022-01-15,41.26
2022-01-16,39.6
2022-01-17,39.2
2022-01-18,40.22
2022-01-19,47.96
2022-01-20,44.74
2022-01-21,40.41
2022-01-22,38.26
2022-01-23,42.82
2022-01-24,40.28
2022-01-25,42.18
2022-01-26,39.84
2022-01-27,41.76
2022-01-28,42.08
2022-01-29,40.35
2022-01-30,38.66
2022-01-31,36.9
2022-02-01,33.19
2022-02-02,38.02
2022-02-03,39.18
2022-02-04,38.66
2022-02-05,40.28
2022-02-06,43.66
2022-02-07,42.24
2022-02-08,42.62
2022-02-09,47.16
2022-02-10,52.07
2022-02-11,50.85
2022-02-12,49.64
2022-02-13,47.49
2022-02-14,43.8
2022-02-15,37.72
2022-02-16,41.22
2022-02-17,40.65
2022-02-18,46.2
2022-02-19,45.37
2022-02-20,38.95
2022-02-21,36.24
2022-02-22,36.14
2022-02-23,30.6
2022-02-24,33.16
2022-02-25,36.04
2022-02-26,36.34
2022-02-27,52.32
2022-02-28,56.5
2022-03-01,51.73
2022-03-02,49.11
2022-03-03,43.8
2022-03-04,38.54
2022-03-05,42.88
2022-03-06,40.37
2022-03-07,44.74
2022-03-08,42.9
2022-03-09,44.15
2022-03-10,42.08
2022-03-11,46.51
2022-03-12,47.94
2022-03-13,45.28
2022-03-14,49.78
2022-03-15,49.18
2022-03-16,45.12
2022-03-17,47.7
2022-03-18,46.58
2022-03-19,43.98
2022-03-20,38.33
2022-03-21,42.46
2022-03-22,58.46
2022-03-23,55.95
2022-03-24,57.56
2022-03-25,54.14
2022-03-26,54.38
2022-03-27,54.72
2022-03-28,56.67
2022-03-29,53.58
2022-03-30,48.23
2022-03-31,46.06
2022-04-01,48.94
2022-04-02,49.49
2022-04-03,47.0
2022-04-04,45.23
2022-04-05,43.76
2022-04-06,52.24
2022-04-07,60.98
2022-04-08,51.34
2022-04-09,42.14
2022-04-10,44.08
2022-04-11,39.3
2022-04-12,40.76
2022-04-13,38.92
2022-04-14,42.64
2022-04-15,38.94
2022-04-16,42.58
2022-04-17,45.79
2022-04-18,46.58
2022-04-19,42.21
2022-04-20,45.74
2022-04-21,47.22
2022-04-22,46.76
2022-04-23,49.87
2022-04-24,52.23
2022-04-25,52.04
2022-04-26,49.62
2022-04-27,49.48
2022-04-28,47.45
2022-04-29,49.75
2022-04-30,51.19
2022-05-01,53.3
2022-05-02,48.69
2022-05-03,50.56
2022-05-04,57.89
2022-05-05,57.26
2022-05-06,54.57
2022-05-07,46.84
2022-05-08,40.46
2022-05-09,42.74
2022-05-10,44.66
2022-05-11,48.04
2022-05-12,48.14
2022-05-13,53.1
2022-05-14,60.63
2022-05-15,59.93
2022-05-16,55.44
2022-05-17,60.68
2022-05-18,57.17
2022-05-19,52.04
2022-05-20,49.2
2022-05-21,53.78
2022-05-22,54.38
2022-05-23,60.54
2022-05-24,62.8
2022-05-25,64.05
2022-05-26,63.4
2022-05-27,56.56
2022-05-28,54.58
2022-05-29,53.74
2022-05-30,52.62
2022-05-31,55.06
2022-06-01,61.99
2022-06-02,66.58
2022-06-03,58.91
2022-06-04,57.06
2022-06-05,60.76
2022-06-06,58.28
2022-06-07,57.37
2022-06-08,64.65
2022-06-09,66.21
2022-06-10,72.44
2022-06-11,72.38
2022-06-12,57.14
2022-06-13,55.46
2022-06-14,53.96
2022-06-15,60.19
2022-06-16,58.27
2022-06-17,52.36
2022-06-18,56.74
2022-06-19,55.1
2022-06-20,59.66
2022-06-21,66.4
2022-06-22,69.12
2022-06-23,69.04
2022-06-24,65.83
2022-06-25,73.21
2022-06-26,78.19
2022-06-27,74.2
2022-06-28,66.28
2022-06-29,68.61
2022-06-30,67.4
2022-07-01,67.06
2022-07-02,65.05
2022-07-03,66.02
2022-07-04,66.31
2022-07-05,69.06
2022-07-06,71.1
2022-07-07,69.36
2022-07-08,69.14
2022-07-09,71.64
2022-07-10,72.57
2022-07-11,77.71
2022-07-12,79.04
2022-07-13,76.07
2022-07-14,74.53
2022-07-15,74.06
2022-07-16,72.75
2022-07-17,71.76
2022-07-18,70.7
2022-07-19,75.5
2022-07-20,77.82
2022-07-21,75.1
2022-07-22,69.8
2022-07-23,69.14
2022-07-24,75.39
2022-07-25,81.32
2022-07-26,83.24
2022-07-27,84.73
2022-07-28,86.58
2022-07-29,87.98
2022-07-30,84.82
2022-07-31,82.61
2022-08-01,81.14
2022-08-02,81.65
2022-08-03,81.62
2022-08-04,75.49
2022-08-05,75.57
2022-08-06,74.09
2022-08-07,77.4
2022-08-08,80.92
2022-08-09,76.06
2022-08-10,68.42
2022-08-11,70.92
2022-08-12,70.63
2022-08-13,70.44
2022-08-14,71.09
2022-08-15,72.11
2022-08-16,75.99
2022-08-17,78.32
2022-08-18,81.72
2022-08-19,76.03
2022-08-20,73.79
2022-08-21,75.36
2022-08-22,71.1
2022-08-23,73.39
2022-08-24,75.46
2022-08-25,79.61
2022-08-26,76.79
2022-08-27,70.5
2022-08-28,70.27
2022-08-29,73.84
2022-08-30,77.02
2022-08-31,75.97
2022-09-01,76.67
2022-09-02,77.01
2022-09-03,72.11
2022-09-04,71.56
2022-09-05,72.83
2022-09-06,79.62
2022-09-07,79.84
2022-09-08,71.59
2022-09-09,72.46
2022-09-10,77.12
2022-09-11,70.67
2022-09-12,72.44
2022-09-13,63.51
2022-09-14,61.92
2022-09-15,65.47
2022-09-16,61.92
2022-09-17,54.29
2022-09-18,62.05
2022-09-19,63.68
2022-09-20,63.14
2022-09-21,61.71
2022-09-22,63.35
2022-09-23,63.52
2022-09-24,66.34
2022-09-25,69.53
2022-09-26,69.43
2022-09-27,69.98
2022-09-28,62.95
2022-09-29,60.03
2022-09-30,62.14
2022-10-01,66.08
2022-10-02,66.48
2022-10-03,67.14
2022-10-04,67.78
2022-10-05,68.06
2022-10-06,69.85
2022-10-07,69.81
2022-10-08,67.1
2022-10-09,66.69
2022-10-10,63.83
2022-10-11,62.29
2022-10-12,64.95
2022-10-13,64.64
2022-10-14,64.72
2022-10-15,65.32
2022-10-16,63.72
2022-10-17,59.25
2022-10-18,59.33
2022-10-19,61.24
2022-10-20,59.11
2022-10-21,56.98
2022-10-22,50.83
2022-10-23,46.24
2022-10-24,40.46
2022-10-25,47.31
2022-10-26,45.59
2022-10-27,48.37
2022-10-28,49.65
2022-10-29,55.9
2022-10-30,50.42
2022-10-31,48.62
2022-11-01,44.36
2022-11-02,40.42
2022-11-03,39.66
2022-11-04,46.2
2022-11-05,46.7
2022-11-06,42.91
2022-11-07,39.42
2022-11-08,40.42
2022-11-09,41.0
2022-11-10,40.08
2022-11-11,38.65
2022-11-12,41.38
2022-11-13,39.78
2022-11-14,40.63
2022-11-15,43.68
2022-11-16,42.69
2022-11-17,37.44
2022-11-18,38.82
2022-11-19,40.57
2022-11-20,37.55
2022-11-21,39.44
2022-11-22,36.39
2022-11-23,39.05
2022-11-24,45.0
2022-11-25,39.24
2022-11-26,43.18
2022-11-27,43.66
2022-11-28,38.22
2022-11-29,35.66
2022-11-30,42.38
2022-12-01,35.35
2022-12-02,35.19
2022-12-03,36.21
2022-12-04,39.46
2022-12-05,40.26
2022-12-06,37.35
2022-12-07,29.19
2022-12-08,37.2
2022-12-09,37.08
2022-12-10,44.88
2022-12-11,39.72
2022-12-12,39.4
2022-12-13,31.89
2022-12-14,33.67
2022-12-15,31.8
2022-12-16,35.26
2022-12-17,33.64
2022-12-18,30.9
2022-12-19,29.44
2022-12-20,29.38
2022-12-21,36.78
2022-12-22,40.92
2022-12-23,43.77
2022-12-24,43.24
2022-12-25,45.5
2022-12-26,50.86
2022-12-27,45.86
2022-12-28,42.04
2022-12-29,42.82
2022-12-30,43.96
2022-12-31,41.86
2023-01-01,38.17
2023-01-02,35.07
2023-01-03,34.08
2023-01-04,44.93
2023-01-05,47.32
2023-01-06,43.04
2023-01-07,50.67
2023-01-08,46.84
2023-01-09,43.82
2023-01-10,41.39
2023-01-11,42.82
2023-01-12,55.02
2023-01-13,48.43
2023-01-14,45.84
2023-01-15,41.56
2023-01-16,35.42
2023-01-17,38.9
2023-01-18,35.38
2023-01-19,37.5
2023-01-20,37.14
2023-01-21,32.02
2023-01-22,34.83
2023-01-23,35.39
2023-01-24,37.16
2023-01-25,39.58
2023-01-26,39.53
2023-01-27,39.98
2023-01-28,42.11
2023-01-29,33.51
2023-01-30,31.74
2023-01-31,33.38
2023-02-01,35.34
2023-02-02,38.58
2023-02-03,46.26
2023-02-04,47.07
2023-02-05,42.72
2023-02-06,38.92
2023-02-07,39.89
2023-02-08,42.94
2023-02-09,43.62
2023-02-10,40.92
2023-02-11,44.06
2023-02-12,40.28
2023-02-13,39.1
2023-02-14,35.25
2023-02-15,34.55
2023-02-16,33.33
2023-02-17,37.76
2023-02-18,36.87
2023-02-19,39.94
2023-02-20,41.52
2023-02-21,41.15
2023-02-22,34.19
2023-02-23,31.48
2023-02-24,39.75
2023-02-25,39.6
2023-02-26,37.12
2023-02-27,33.68
2023-02-28,34.38
2023-03-01,36.75
2023-03-02,33.62
2023-03-03,37.02
2023-03-04,33.83
2023-03-05,37.1
2023-03-06,34.96
2023-03-07,37.97
2023-03-08,37.53
2023-03-09,41.78
2023-03-10,41.89
2023-03-11,40.1
2023-03-12,49.18
2023-03-13,48.95
2023-03-14,36.1
2023-03-15,38.74
2023-03-16,42.62
2023-03-17,44.8
2023-03-18,44.7
2023-03-19,48.6
2023-03-20,44.48
2023-03-21,43.27
2023-03-22,46.26
2023-03-23,41.44
2023-03-24,37.74
2023-03-25,35.95
2023-03-26,38.78
2023-03-27,36.11
2023-03-28,43.46
2023-03-29,44.57
2023-03-30,38.46
2023-03-31,44.84
2023-04-01,47.48
2023-04-02,42.2
2023-04-03,38.89
2023-04-04,40.04
2023-04-05,43.16
2023-04-06,50.52
2023-04-07,50.36
2023-04-08,49.76
2023-04-09,54.2
2023-04-10,57.76
2023-04-11,44.26
2023-04-12,40.73
2023-04-13,41.8
2023-04-14,45.78
2023-04-15,49.85
2023-04-16,47.53
2023-04-17,44.68
2023-04-18,40.01
2023-04-19,42.67
2023-04-20,41.23
2023-04-21,53.04
2023-04-22,58.44
2023-04-23,57.91
2023-04-24,50.52
2023-04-25,54.0
2023-04-26,61.41
2023-04-27,64.63
2023-04-28,67.37
2023-04-29,64.46
2023-04-30,56.28
2023-05-01,50.12
2023-05-02,54.58
2023-05-03,59.03
2023-05-04,56.49
2023-05-05,49.26
2023-05-06,50.42
2023-05-07,45.57
2023-05-08,49.04
2023-05-09,51.99
2023-05-10,52.08
2023-05-11,59.34
2023-05-12,64.44
2023-05-13,68.24
2023-05-14,67.87
2023-05-15,69.84
2023-05-16,67.5
2023-05-17,69.19
2023-05-18,68.68
2023-05-19,70.21
2023-05-20,70.36
2023-05-21,63.59
2023-05-22,57.71
2023-05-23,52.91
2023-05-24,56.8
2023-05-25,60.84
2023-05-26,63.86
2023-05-27,64.44
2023-05-28,65.18
2023-05-29,66.68
2023-05-30,64.5
2023-05-31,56.88
2023-06-01,56.05
2023-06-02,59.81
2023-06-03,63.69
2023-06-04,65.16
2023-06-05,67.5
2023-06-06,71.48
2023-06-07,73.02
2023-06-08,69.79
2023-06-09,69.33
2023-06-10,68.66
2023-06-11,69.68
2023-06-12,70.18
2023-06-13,70.72
2023-06-14,60.71
2023-06-15,60.17
2023-06-16,66.21
2023-06-17,67.06
2023-06-18,59.51
2023-06-19,51.48
2023-06-20,54.28
2023-06-21,58.42
2023-06-22,65.65
2023-06-23,66.65
2023-06-24,67.82
2023-06-25,69.33
2023-06-26,66.67
2023-06-27,67.55
2023-06-28,68.99
2023-06-29,72.65
2023-06-30,75.96
2023-07-01,76.75
2023-07-02,75.15
2023-07-03,73.66
2023-07-04,73.57
2023-07-05,77.42
2023-07-06,75.77
2023-07-07,72.92
2023-07-08,70.81
2023-07-09,71.62
2023-07-10,70.32
2023-07-11,70.42
2023-07-12,71.77
2023-07-13,73.86
2023-07-14,78.38
2023-07-15,80.18
2023-07-16,77.46
2023-07-17,73.11
2023-07-18,73.4
2023-07-19,77.03
2023-07-20,79.0
2023-07-21,76.26
2023-07-22,75.52
2023-07-23,75.9
2023-07-24,70.72
2023-07-25,72.55
2023-07-26,73.46
2023-07-27,71.11
2023-07-28,70.74
2023-07-29,72.84
2023-07-30,71.22
2023-07-31,71.65
2023-08-01,74.47
2023-08-02,73.34
2023-08-03,71.97
2023-08-04,74.32
2023-08-05,73.54
2023-08-06,71.96
2023-08-07,72.9
2023-08-08,73.72
2023-08-09,73.46
2023-08-10,74.29
2023-08-11,75.4
2023-08-12,74.98
2023-08-13,78.8
2023-08-14,84.64
2023-08-15,85.16
2023-08-16,83.29
2023-08-17,80.54
2023-08-18,78.63
2023-08-19,74.9
2023-08-20,75.08
2023-08-21,71.88
2023-08-22,67.1
2023-08-23,67.97
2023-08-24,71.91
2023-08-25,72.08
2023-08-26,72.36
2023-08-27,71.75
2023-08-28,70.11
2023-08-29,64.99
2023-08-30,65.21
2023-08-31,60.26
2023-09-01,63.86
2023-09-02,66.31
2023-09-03,64.11
2023-09-04,67.69
2023-09-05,64.19
2023-09-06,65.74
2023-09-07,65.67
2023-09-08,68.04
2023-09-09,70.19
2023-09-10,69.06
2023-09-11,66.52
2023-09-12,67.52
2023-09-13,68.43
2023-09-14,70.96
2023-09-15,70.82
2023-09-16,70.18
2023-09-17,72.76
2023-09-18,67.72
2023-09-19,62.44
2023-09-20,52.36
2023-09-21,53.78
2023-09-22,57.88
2023-09-23,56.24
2023-09-24,58.34
2023-09-25,57.9
2023-09-26,59.98
2023-09-27,57.26
2023-09-28,53.82
2023-09-29,57.82
2023-09-30,55.03
2023-10-01,52.14
2023-10-02,51.95
2023-10-03,59.96
2023-10-04,60.62
2023-10-05,64.65
2023-10-06,66.72
2023-10-07,67.06
2023-10-08,64.64
2023-10-09,57.49
2023-10-10,55.15
2023-10-11,53.74
2023-10-12,54.86
2023-10-13,49.16
2023-10-14,53.74
2023-10-15,60.43
2023-10-16,55.78
2023-10-17,61.83
2023-10-18,64.38
2023-10-19,63.46
2023-10-20,62.9
2023-10-21,58.74
2023-10-22,56.46
2023-10-23,54.48
2023-10-24,44.74
2023-10-25,45.29
2023-10-26,46.47
2023-10-27,42.78
2023-10-28,42.44
2023-10-29,44.84
2023-10-30,45.86
2023-10-31,47.98
2023-11-01,51.36
2023-11-02,52.2
2023-11-03,53.21
2023-11-04,56.28
2023-11-05,55.84
2023-11-06,51.34
2023-11-07,45.61
2023-11-08,42.35
2023-11-09,37.39
2023-11-10,46.74
2023-11-11,46.73
2023-11-12,41.56
2023-11-13,46.73
2023-11-14,45.82
2023-11-15,49.22
2023-11-16,51.32
2023-11-17,45.52
2023-11-18,47.8
2023-11-19,40.76
2023-11-20,41.65
2023-11-21,46.23
2023-11-22,38.96
2023-11-23,42.24
2023-11-24,37.08
2023-11-25,36.38
2023-11-26,38.74
2023-11-27,37.35
2023-11-28,35.94
2023-11-29,35.32
2023-11-30,38.02
2023-12-01,41.22
2023-12-02,41.94
2023-12-03,49.41
2023-12-04,51.8
2023-12-05,49.38
2023-12-06,46.68
2023-12-07,38.98
2023-12-08,37.14
2023-12-09,35.86
2023-12-10,35.52
2023-12-11,46.26
2023-12-12,46.0
2023-12-13,44.21
2023-12-14,42.04
2023-12-15,39.15
2023-12-16,38.9
2023-12-17,33.27
2023-12-18,46.63
2023-12-19,50.02
2023-12-20,48.42
2023-12-21,39.44
2023-12-22,37.4
2023-12-23,33.79
2023-12-24,33.02
2023-12-25,41.16
2023-12-26,46.8
2023-12-27,51.3
2023-12-28,44.74
2023-12-29,56.34
2023-12-30,48.68
2023-12-31,42.48
