OPENET_ID,ACRES_FTR_GEOM,GRIDMET_ID,HUC8,HUC8_name,HUC12,HUC12_name,IRR_EFF,ITYPE,OWRD,Region,srctype,per_IRRIGATED_85,per_IRRIGATED_86,per_IRRIGATED_87,per_IRRIGATED_88,per_IRRIGATED_89,per_IRRIGATED_90,per_IRRIGATED_91,per_IRRIGATED_92,per_IRRIGATED_93,per_IRRIGATED_94,per_IRRIGATED_95,per_IRRIGATED_96,per_IRRIGATED_97,per_IRRIGATED_98,per_IRRIGATED_99,per_IRRIGATED_00,per_IRRIGATED_01,per_IRRIGATED_02,per_IRRIGATED_03,per_IRRIGATED_04,per_IRRIGATED_05,per_IRRIGATED_06,per_IRRIGATED_07,per_IRRIGATED_08,per_IRRIGATED_09,per_IRRIGATED_10,per_IRRIGATED_11,per_IRRIGATED_12,per_IRRIGATED_13,per_IRRIGATED_14,per_IRRIGATED_15,per_IRRIGATED_16,per_IRRIGATED_17,per_IRRIGATED_18,per_IRRIGATED_19,per_IRRIGATED_20,per_IRRIGATED_21,per_IRRIGATED_22,per_IRRIGATED_23,per_IRRIGATED_24
ORx_158744,29.65402131,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,96.31453684,96.31453683622226,95.76138747237609,96.31453683622226,96.31453683622226,95.76138747237609,96.31453683622226,92.49895986177424,96.14316537542322,96.31453683622226,96.49892073620464,95.76138747237609,95.59001601157703,95.59001601157703,96.31453683622226,96.31453683622226,96.31453683622226,96.31453683622226,96.31453683622226,96.14316537542322,95.59001601157703,96.31453683622226,96.31453683622226,96.31453683622226,96.31453683622226,96.49892073620464,96.31453683622226,96.14316537542322,96.32754927540564,96.31453683622226,96.14316537542322,96.31453683501049,96.49892074001193,96.49892074001193,96.31453683501049,97.82429744,97.57483694,97.07157090368518,97.2581352393052,95.28633746965625
ORx_158745,15.93160304,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,99.26930203,99.2693020332552,96.57663233994457,99.2693020332552,99.2693020332552,99.24104283299552,96.6533519788914,97.68278123066568,99.2693020332552,99.2693020332552,99.2693020332552,98.6637630871526,99.2693020332552,99.2693020332552,99.293524000304,99.2693020332552,99.2693020332552,99.2693020332552,98.6637630871526,99.2693020332552,99.2693020332552,99.2693020332552,99.24104283299552,99.293524000304,99.2693020332552,99.293524000304,99.293524000304,99.2693020332552,99.293524000304,97.73526239797415,99.293524000304,99.26930203228056,99.26930203228056,99.29352402488747,99.29352402488747,99.293524,98.84541193,98.63550388689288,99.2410428329955,99.224894769712
ORx_158746,27.11515705,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,99.17447067,99.58960881622856,72.33073922596793,99.696357612085,99.75803717555311,99.58960881622856,99.58960881622856,99.17447067470022,99.58960881622856,99.73194310872772,99.73194310872772,99.58960881622856,99.58960881622856,99.58960881622856,99.58960881622856,99.73194310872772,98.87557961215413,99.73194310872772,99.153120803311,99.58960881622856,99.58960881622856,99.73194310872772,99.83869190458414,99.83869190458414,99.73194310872772,99.83869190458414,99.83869190458414,99.58960881622856,99.81259783775872,99.81259783775872,99.58960881622856,99.81259784727938,99.5682589625694,99.58960881918236,99.58960881918236,99.81259784,99.58960882,99.50658399337084,99.6038436869734,99.45439213487798
ORx_158747,62.32227859,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,93.88362397,93.41522761092008,88.93116774446437,9.60358887827604,93.88571077980478,91.56939341591018,93.17069820339744,89.38212292403107,93.59059150358011,93.9600042380666,95.16923024600727,94.55740849802348,95.16923024600727,93.8536972197322,94.928822695939,94.64301659094576,94.9288204731816,94.64301659094576,94.3799086520363,94.64301659094576,94.11680293588424,94.2200071008522,93.95689916194274,94.64301659094576,94.64301659094576,94.90612452985523,94.64301659094576,93.90840721562448,94.7689189219975,95.66965012083432,95.24664063074076,95.71814207293662,95.71814207293662,95.71814207293662,95.71814207293662,95.66965012,94.45732126,94.81330618711029,95.69544193109556,94.9381095514661
ORx_158748,32.12208689,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,2.0,48.02612785,58.80257236082876,41.35991670911425,50.26441045469044,70.39769867404279,5.317150423003199,56.540426819437904,5.585375220663011,64.77827751184387,4.916734634068538,63.05464674220348,13.19478039105427,63.727340769243824,63.7413346248134,72.75393281386023,60.21798292420062,39.63633769931381,67.68912109527588,7.213050594335965,24.051210708745835,47.02332823682311,34.585313794922975,0.8728512992001278,67.13859310331473,3.56940500977617,16.369819833049313,54.8608057406725,9.258935691925329,4.594361207742695,84.28500616293768,85.4861491304827,87.27385004342385,85.48612970811861,85.48614913741228,86.89748420095562,84.97565233,83.95468892,82.94566533605898,79.2521390029429,77.55853527478244
ORx_158749,20.80603336,575265,18010204,Lost,180102040802,Grizzly Butte,0.75,2.0,14,18.0,1.0,95.5191441,95.16375777336424,95.1266757056164,95.16375777336424,95.16375777336424,95.16375777336424,95.16375777336424,95.1266757056164,95.51914410176244,95.93323018082911,95.51914410176244,95.16375777336424,95.93323018082911,95.16375777336424,96.28861650922735,95.16375777336424,93.55370193680416,95.16375777336424,95.16375777336424,95.16375777336424,95.16375777336424,95.93323018082911,95.16375777336424,95.51914410176244,89.92578821196254,95.16375777336424,93.28798811850191,93.81329144849254,95.12048865157236,94.88253633755563,95.1266757056164,95.8961481076683,95.16375778035972,95.51914410652172,94.33867844312212,94.16867778,94.61984592,83.93991840900208,84.83921083053407,77.85838732221447
ORx_158750,22.08832398,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,3.0,98.25693385,97.81681062096322,97.81681062096322,98.56007805892666,97.81681062096322,96.03003863083028,96.89863183315184,95.69194999293464,98.56007805892666,97.91884574433008,98.56007805892666,97.81681062096322,98.56007805892666,96.89863183315184,98.25693385283114,98.25693385283114,96.89863183315184,97.51366641486771,98.25693385283114,98.25693385283114,98.56007805892666,96.89863183315184,96.89863183315184,96.89863183315184,96.15536439518846,96.15536439518846,96.15536439518846,85.6241597499556,93.74192768988432,82.20802491897501,91.6957252336454,95.4120781274388,89.01992653206159,72.82311330017262,86.39446313218218,70.47650139,58.60768029,33.63352073075131,83.45812164630925,28.84751986448571
ORx_158751,15.69783758,575264,18010204,Lost,180102040802,Grizzly Butte,0.5,3.0,14,18.0,2.0,55.97517686,59.11103364309766,54.38061042519761,45.45221431351381,55.42589013109671,43.98879934764616,39.34003554810485,18.62664647007991,52.79421124598582,30.10028328203206,53.96247911344747,47.56778591016542,50.72827283371893,50.72827283371893,51.77359228155315,48.03513657067275,49.80592435191716,53.35999146076495,49.62145231779592,51.87186276418404,51.0848690499718,52.31467201293073,50.29776457784365,52.79421124598582,50.29776457784365,53.839490951884926,58.06577601605139,49.46158673713826,56.5776459687642,59.01269546930149,55.97512179506157,59.01266663578897,58.18059516988456,59.76281341081617,58.11088665194062,55.36432724,46.05079001,13.502611065536549,42.26313659311313,42.956187524544006
ORx_158752,48.18437616,575264,18010204,Lost,180102040802,Grizzly Butte,0.75,2.0,14,18.0,1.0,84.70623666,87.15422203336125,79.89979400952679,66.74216159487897,87.87353251846139,85.80117305647241,86.28775269328315,83.79439018474983,83.81937655972109,92.29748238206898,92.11829980799082,86.70214894800536,89.9576694987655,88.96433208021827,90.7385675272349,88.00188762128921,85.81190520541826,87.575379010546,80.2619724730787,82.63486039873264,83.71245113366469,86.70898818671405,84.7006209118571,85.66453075866329,84.10425585566061,85.35438539308355,83.32878099657087,78.67352743360611,84.6856803379816,86.53624986138169,84.00655315842093,85.44785120541157,83.00657468616794,84.51204857487026,85.12449277691921,84.50128604,77.27216203,71.47081628753263,79.4059962555788,71.12402482292353
ORx_158753,26.12605038,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,86.79117418,85.70378144054943,85.07926534106366,87.37167266818896,88.13092339159219,86.74715656870319,87.043530653664,85.11111364322387,86.79117417847759,87.16597218224972,89.77435700920583,86.27197828372468,88.22392563623089,89.0787628811365,88.70410426264779,88.26076782150804,87.24435210554515,87.86886820503092,85.30459429732669,85.54954488083621,85.23602518765452,81.95674083494308,80.47495288686156,86.79117417847759,83.11021116197223,85.52259407584282,85.07926534106366,79.95064584368404,80.37447667349655,85.74535667798364,78.37340799390873,86.47043507129622,85.50315952014775,85.1577681327755,86.8989447455013,81.98615769,71.92015355,33.17297896499749,63.45256602362008,43.95206600941115
ORx_158754,8.66177802,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,88.00328343,88.00328343322735,81.30291361798898,85.00968750057096,81.66694556448583,83.11546573679743,88.00328343322735,83.32338213485131,88.00328343322735,58.43841283095104,80.9612583034528,86.42848610801073,88.00328343322735,88.00328343322735,88.00328343322735,88.00328343322735,75.74642308019261,88.00328343322735,84.21481590582545,86.10903766959895,88.00328343322735,88.00328343322735,5.370700137924563,88.00328343322735,34.86126786330908,84.21484790563193,91.79171096087111,88.00328343322735,47.385216310488566,91.79171096087111,91.79171096087111,93.5596687535832,75.42717894567042,88.00328343442553,88.00328343442553,95.58013849,88.00328343,88.2632964594958,95.55045504105964,99.06404057157138
ORx_158755,111.2905028,575264,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,99.66587799,99.64217783983358,78.30341717737977,97.60209389305275,99.66587798906706,97.41429598110328,99.01496983699631,99.2964924612843,99.58437081811236,99.28031237164048,99.6976710064552,99.66587798906706,99.6976710064552,99.6976710064552,99.66587798906706,99.6976710064552,99.33927563979624,99.44852792563582,99.66587798906706,99.66587798906708,99.66587798906706,99.66587798906708,99.16412980895048,99.66587798906706,99.66587798906706,99.66587798906706,99.66587798906706,99.66587798906706,99.58321718872295,99.54680187343882,99.66587798906706,99.38378502687122,99.665877945791,99.665877945791,81.60313850879562,99.66587799,99.46529372,95.68584916268308,99.2866590812339,99.14213029829364
ORx_158756,17.9455053,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,94.98233435,92.52355578329626,92.2479792039532,94.98233435177065,94.98233435177065,93.24293207436064,93.66525097552424,95.1791824419698,94.79265267358332,95.8949681205606,95.21497157474693,94.98233435177065,95.93075725333772,95.21497157474693,94.61011479500864,95.21497157474693,94.98233435177065,97.52695931659524,93.70104010830136,93.70104010830136,94.98233435177065,93.27872120713778,93.70104010830136,93.70104010830136,70.54150319170333,93.70104010830136,93.70104010830136,84.54236010881917,52.94734135945062,97.52695931659524,96.27072218202488,97.29432213490422,96.38524744687618,96.38524744687618,96.38524744687618,96.38524741,95.96292851,90.01113258855187,91.68965998090582,88.98754618998245
ORx_158757,121.9579723,575265,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,97.42858173,96.37566448980716,92.77336651637025,96.49798744847256,96.37565710815062,84.87649156028017,89.49753836958739,89.82973724055027,96.3065777160171,95.33696708280088,96.89868640149732,95.08862002277884,96.7152109818126,96.05508970900456,97.04419138169077,95.34119257729373,95.22676453361647,95.97389203393055,94.1316575221358,95.2989899430367,97.141732199576,93.80529076033038,93.99876874745937,97.44542302790038,96.9123820463658,97.47970112256628,97.47970112256628,93.1545565469436,96.93821084214476,97.82085526467228,97.13541491595178,97.43279790827008,96.89709827370945,97.1280356141632,96.91238666328506,97.44226785,94.27611422,93.79515918869618,96.97090132740658,94.2244197375539
ORx_158758,13.95965246,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,100.0,95.29696757637306,98.82424561794366,98.82424561794366,100.0,51.48006019345629,63.22381538058727,73.28932393058713,98.82421582714056,87.06650815715999,79.58772204202397,84.96864053713212,91.76967463940092,100.0,90.59389046654148,80.34392966506687,91.76965974399936,95.29692785530226,64.39958465804517,75.9036660793425,85.30978554306876,62.04806099853094,63.22381538058727,54.01140318376248,39.15046786371633,58.520782956960346,59.69655223441826,28.849985118185884,13.020911180589737,100.0,100.0,56.19220467059273,43.54926400323734,93.36501552804047,65.4785354213463,91.34544461,77.83559043,98.23404063438622,100.0,40.0818376553325
ORx_158759,121.86885,573879,18010204,Lost,180102040802,Grizzly Butte,0.85,1.0,14,18.0,1.0,99.18825681,99.18825681377194,81.69980670945782,89.77239308296369,99.18192319082668,78.73491251433803,84.73285953184387,82.92901221801532,99.18825681377194,84.27805217910131,99.18825681377194,99.18825681377194,98.8636606770386,99.18825681377194,99.18825681377194,94.03219469238458,84.37250047122926,99.18825681377194,84.64803635750184,89.06724145904182,94.9754013992912,98.12053456051274,87.372525885439,98.92965770243568,97.3626426804624,99.1692600756854,99.08112367065112,98.5195860363107,98.21082685796102,99.37614874340603,99.37456534435566,99.04734397012378,99.17506863134376,99.33814660351702,99.1149034844789,99.16662786,97.75377259,39.85733381394385,99.03784939100132,93.4074873753058
